order_id,customer_id,order_date,status,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_cost,total_amount
1660,838,2025-02-24,delivered,9289 Smith Expressway Suite 898,East Ebonyville,VT,71243,7.42,633.01
1661,549,2025-03-09,shipped,39295 Mcdaniel Summit Suite 509,Donnaberg,MD,52078,11.67,2704.81
1662,311,2025-10-06,delivered,000 John Plaza,North Kayleemouth,KY,14903,6.1,1238.75
1663,982,2025-01-15,pending,91031 Alicia Mission,New Jasmine,RI,90338,12.31,4278.03
1664,874,2025-08-19,shipped,4622 Murillo River Suite 407,Sanchezside,MS,29726,6.61,3445.36
1665,471,2025-07-01,shipped,45554 Smith Bypass Suite 805,Adamville,GA,78025,17.96,2097.61
1666,181,2025-10-16,cancelled,011 Joseph Divide Apt. 588,Hallview,MD,88639,5.79,325.15
1667,394,2024-11-27,processing,315 Jason Lakes,Lake Jennifer,ID,24302,10.98,3068.46
1668,400,2025-01-06,pending,74993 Laura Center,Lake Sarahville,CO,17623,17.61,1193.37
1669,368,2025-05-19,delivered,72344 Ramsey Oval,Frankfurt,OH,99812,6.7,1750.65
1670,648,2025-10-23,delivered,268 Lisa Island,Edwinside,HI,76823,19.71,1675.1
1671,144,2024-12-12,pending,880 Lane Square Apt. 981,Vangtown,SD,02772,8.86,3425.47
1672,738,2024-12-25,cancelled,197 Smith Mission Suite 434,Burtonhaven,PW,19159,9.77,443.26
1673,399,2024-12-14,pending,389 Justin Lakes Apt. 564,North Dennis,KY,55751,20.85,1280.98
1674,659,2025-03-04,shipped,595 Janet Expressway,Port Justin,DC,91534,14.99,2473.74
1675,989,2024-12-01,delivered,2584 Gregory Rapid,East Jenniferfort,VI,73211,24.33,580.55
1676,17,2024-11-26,pending,24414 Barry Field Apt. 788,Manuelbury,AK,43374,11.79,244.64
1677,346,2024-11-16,pending,8525 Choi Groves Apt. 598,Butlertown,WV,06164,13.11,1502.59
1678,217,2025-08-16,cancelled,646 Daniel Turnpike Suite 442,Port Jennifer,AL,10902,14.17,380.52
1679,695,2025-08-21,cancelled,55105 Vanessa Oval Suite 786,Lake Ericstad,MP,84963,7.98,6048.81
1680,594,2025-07-21,processing,6269 Pamela Corner Apt. 963,East Paul,WI,21282,23.5,1815.19
1681,38,2025-03-29,processing,630 Brown Roads Apt. 168,Rosebury,IA,87290,14.78,2077.62
1682,20,2025-08-02,delivered,16495 Scott Tunnel,Port Stephaniefort,AZ,42690,23.14,2443.0
1683,634,2025-06-01,pending,07146 Daniel River,Willieburgh,KY,39394,9.85,3252.63
1684,665,2024-12-06,processing,139 Higgins Branch,Port Rachel,AS,08672,5.29,7150.54
1685,648,2025-03-28,pending,681 Moss Meadow,North Seanfurt,KS,31577,23.09,2887.72
1686,841,2025-09-05,pending,3142 Robinson Plain,Lake Edgar,VT,36715,14.12,5990.8
1687,175,2025-09-25,cancelled,53841 Kimberly Fall Suite 097,Isaiahfurt,AK,90880,6.28,5824.3
1688,838,2025-04-07,pending,431 Jeffrey Squares Apt. 963,Mendozaton,WI,87901,7.28,2314.31
1689,610,2025-06-30,cancelled,422 Anderson Camp,Kristenbury,VT,01590,9.41,956.25
1690,824,2025-07-04,processing,30504 Daniels Mountains Suite 345,Parkborough,VA,83615,13.52,3295.46
1691,831,2025-02-24,delivered,67499 Robin Junction Apt. 991,Ramosbury,NH,56981,11.48,1096.28
1692,1000,2025-04-10,cancelled,59377 Justin Mission Suite 415,New Nicholas,MO,04838,15.92,2729.54
1693,330,2025-05-24,processing,48994 Dana Points Suite 149,Escobarmouth,ID,52079,20.28,2690.96
1694,608,2025-05-30,processing,6189 Julie Freeway Suite 931,Sawyerstad,MD,91912,11.71,2880.49
1695,124,2024-11-24,shipped,109 Alyssa Plains,New Michael,ID,60164,7.82,4113.86
1696,426,2025-06-27,processing,67898 Sarah Prairie Suite 223,West Davidville,CT,87289,18.93,2696.27
1697,567,2025-09-16,processing,3404 Nelson Hill,Port Stephenberg,WV,12137,13.77,2924.62
1698,948,2025-09-18,cancelled,59667 Jenkins Crossing,New James,MI,31950,5.81,1029.99
1699,103,2024-11-28,cancelled,3395 Mcmillan Lakes,Wellsfort,WY,89999,12.52,692.62
1700,162,2025-05-12,pending,27651 Schwartz Estate Suite 100,Munoztown,MP,36162,22.59,3078.79
1701,83,2024-12-14,pending,366 Austin Lights,Millerburgh,WV,05665,5.14,4539.97
1702,949,2024-12-12,pending,5188 Joseph Mount Apt. 101,Lake Anthonyton,AL,30800,19.13,3881.98
1703,608,2024-11-15,shipped,737 Paul Extensions Suite 555,New Michaelland,IN,97779,13.32,115.59
1704,827,2024-12-29,delivered,6509 David Roads,Port Conniestad,MT,75081,18.85,2397.35
1705,212,2025-10-16,processing,045 Aguirre Trail Suite 714,West Charles,AL,06622,17.8,3640.78
1706,536,2025-02-22,delivered,158 Julia Inlet Apt. 656,Jenniferfurt,RI,63784,13.24,1232.4
1707,961,2025-09-09,processing,3027 Christian Stream Suite 561,Calebtown,MN,34837,17.21,909.46
1708,39,2024-11-26,cancelled,5768 Pamela Junctions,Carlosburgh,CA,37716,8.6,1101.37
1709,512,2025-07-20,cancelled,7818 Harris Rapids,New Melissa,MP,85339,24.01,1323.85
1710,643,2025-04-23,shipped,6505 Porter Park Suite 453,East Robinhaven,WY,55180,11.96,2469.45
1711,5,2025-05-07,cancelled,62784 Cynthia View,Bateston,MD,83093,9.71,2092.05
1712,121,2024-12-16,cancelled,5732 Angela Meadows,East Abigailport,HI,02599,24.54,1051.79
1713,634,2025-07-19,shipped,87340 Ricky Orchard,Petershire,MI,20315,22.25,2302.44
1714,553,2024-12-29,cancelled,93267 Padilla Union Apt. 082,Byrdtown,NJ,46113,9.39,838.91
1715,789,2025-06-18,processing,3116 Olivia Station,West Sandra,VA,02375,10.53,1689.17
1716,199,2025-08-18,pending,36082 Holmes Keys Suite 584,Kellystad,WY,83414,20.93,4901.73
1717,702,2025-01-10,delivered,93199 William Locks,West Nathan,IN,12760,14.95,2463.93
1718,164,2025-02-04,pending,626 Smith Villages Suite 044,Delgadoville,AR,10779,6.08,623.42
1719,373,2025-04-10,shipped,90004 Damon Radial,New Paul,WA,05705,9.19,2944.08
1720,258,2025-05-11,shipped,25661 Dyer Cape,Martinezview,WI,05211,17.34,2977.0
1721,912,2025-01-08,delivered,421 Wilcox Crescent,West Davidborough,DE,24551,5.87,2070.17
1722,759,2025-05-28,pending,52776 Cummings Knolls Apt. 532,Frankview,UT,58759,23.5,2564.44
1723,181,2025-03-23,processing,6249 Brooke Plains Suite 187,Garrettside,TX,24080,20.71,80.24
1724,497,2025-05-21,cancelled,26245 Anderson Hill Apt. 167,North Ana,VA,73198,7.32,3637.06
1725,917,2025-05-20,processing,610 Jackson Falls Suite 591,Alexanderchester,MH,57722,19.43,3287.18
1726,607,2025-06-29,cancelled,50556 Beth Junction Suite 933,Darrellchester,GA,15401,11.52,508.07
1727,204,2025-10-14,shipped,155 Angela Passage Suite 697,Margaretbury,NC,38935,9.6,647.7
1728,113,2025-05-01,shipped,5927 Jordan Circles,Lake Jamesfort,MS,16402,9.56,217.49
1729,243,2025-09-15,delivered,0487 Rebecca Ways Suite 284,North Alexanderchester,NH,96146,22.4,2491.17
1730,385,2025-07-28,processing,540 Coleman Expressway Apt. 187,East Patricia,GU,44169,6.47,2702.05
1731,600,2025-08-13,delivered,090 Rowe Road Apt. 805,West Robert,AK,27003,6.09,411.81
1732,447,2025-01-07,processing,07030 Day Summit,East Stephanie,PW,83822,9.32,122.15
1733,625,2025-03-06,delivered,6389 Chen Causeway,Burtonborough,VT,87185,8.56,5089.24
1734,383,2025-08-20,processing,7746 Christopher Corner Apt. 843,Port Christopherbury,MI,68420,14.15,4033.29
1735,199,2025-05-14,shipped,6002 Harris Bridge,Meaganhaven,SD,37623,24.51,2311.72
1736,208,2024-11-27,shipped,9919 Chandler Station Suite 017,Carterstad,AK,25600,7.54,2592.35
1737,709,2025-10-25,cancelled,9253 Logan Pike Apt. 355,East Monicachester,WY,87312,6.19,789.99
1738,140,2025-02-21,pending,938 Bell Road,Zunigaton,MO,89708,22.03,4800.23
1739,470,2025-04-10,delivered,06738 Edwards Drive Suite 873,Martinville,OH,39266,8.42,2294.37
1740,352,2025-05-18,processing,4558 Barrera Street Apt. 166,South Johnview,UT,98901,22.73,2195.71
1741,619,2025-05-12,processing,19914 Corey Well,Lake Ashleyton,NJ,14636,20.79,120.0
1742,654,2025-07-03,cancelled,02349 Michael Ridge,Millerbury,MP,02839,23.11,1812.04
1743,592,2025-02-05,cancelled,89818 Erik Glens Apt. 078,South Melissa,SC,79998,22.1,566.54
1744,89,2025-01-28,delivered,324 Rebecca Underpass,North Danaburgh,DC,45732,22.14,2962.12
1745,501,2025-06-16,processing,3345 Kaitlin Hills,Lake Daniel,MN,48891,16.83,3462.8
1746,858,2025-05-30,delivered,98310 Brian Spur,Edwardmouth,AK,27030,10.58,1172.8
1747,748,2025-02-13,delivered,440 Clark Squares,South Peggystad,MI,36310,19.72,440.7
1748,253,2025-10-30,processing,5586 Baker Divide,Mitchellstad,AK,62747,11.55,238.58
1749,594,2025-01-12,processing,34191 Hernandez Points,Joshuabury,MN,64580,22.84,3796.78
1750,606,2025-08-16,processing,148 Alicia Causeway,Port Richard,IN,84433,23.28,2612.57
1751,920,2025-02-05,pending,619 Robin Branch,North Sean,AL,51343,13.36,178.39
1752,46,2025-09-19,pending,95800 Joyce Mountains Suite 411,Williamsmouth,GA,94867,24.83,410.06
1753,752,2025-02-09,cancelled,894 Sullivan Estate,New Marissamouth,NY,68514,5.67,3349.88
1754,544,2025-01-21,delivered,41765 John Brook Apt. 919,North Michael,DE,20758,14.59,2486.45
1755,818,2025-05-02,pending,98446 Hogan Hollow,South Michael,ID,37196,14.05,2159.63
1756,247,2025-01-30,pending,63252 Cruz Corner Apt. 352,Jenniferville,MN,37642,16.17,1217.58
1757,13,2025-02-28,delivered,185 Danny Brooks Apt. 892,North Robertborough,KY,65339,24.0,1842.92
1758,136,2024-11-18,shipped,5418 Emily Springs,Davidborough,SC,55298,10.92,2058.11
1759,664,2025-09-04,pending,6197 Alex Inlet,North Codyton,GU,81831,5.32,2310.12
1760,686,2025-10-30,shipped,567 Gordon Loop,Meganton,NM,81651,8.24,1194.8
1761,471,2025-04-04,cancelled,042 Lisa Mall Apt. 340,South Raymondborough,FM,13112,19.95,2054.86
1762,25,2025-02-05,delivered,73617 Green Place,West Amy,NM,40894,14.28,3486.58
1763,142,2025-07-08,delivered,12417 Harvey Union Apt. 648,Fowlerport,NE,92147,8.7,257.17
1764,893,2025-08-23,shipped,14913 Tony Port,Stevenburgh,MO,18770,17.54,2915.59
1765,721,2024-12-23,pending,15776 Michael Heights Apt. 551,South Jonathan,PA,31917,22.21,1400.79
1766,73,2025-06-30,delivered,9452 Gonzales Estates,Cynthiaport,SD,64773,22.87,3281.54
1767,341,2025-09-26,cancelled,49279 Susan Tunnel,Lake Nicholas,PR,65954,5.65,1384.69
1768,437,2025-08-30,shipped,906 Bolton Bypass,Robertchester,LA,27701,18.96,1394.42
1769,628,2024-12-05,cancelled,979 Cantu Road Suite 715,Cruzchester,NM,86997,16.5,1360.24
1770,213,2024-11-15,pending,80024 Cesar Walk,North Alexishaven,GA,95946,17.41,3221.91
1771,344,2025-07-05,pending,43659 West Fall,Lake Richardbury,MS,43966,15.29,6991.81
1772,932,2025-09-14,shipped,7997 Joshua Skyway Suite 857,Lauraport,MA,21951,22.76,3847.74
1773,114,2025-05-21,delivered,0833 Marshall Canyon,East Meredith,FM,25617,12.31,4777.88
1774,634,2025-03-25,pending,772 Hernandez Loop Apt. 746,Sanchezhaven,KY,83502,12.31,2588.38
1775,180,2024-11-26,cancelled,72858 Ashley Shores Apt. 340,Lake Toni,MO,06433,19.1,444.79
1776,575,2025-05-05,processing,771 Bradshaw Loaf,East Deborahton,WI,50734,7.77,2218.31
1777,343,2025-10-16,processing,002 Trevor Field Apt. 040,Trevorport,WA,12076,15.79,435.39
1778,665,2025-11-11,delivered,36528 Kathleen Fields,Port Kimberly,MD,65043,19.75,1574.01
1779,771,2025-03-09,cancelled,4582 Pearson Motorway Suite 237,Whiteview,IA,75212,22.42,2448.08
1780,720,2025-01-31,processing,03951 Myers Plain Suite 871,New Michael,AK,32419,20.06,3612.46
1781,780,2025-07-19,processing,3366 Nielsen Path Apt. 932,New Petermouth,FM,85350,11.41,1261.33
1782,920,2025-01-18,shipped,2568 Griffin Place,Jasonmouth,MA,73886,15.07,825.17
1783,434,2025-03-22,shipped,610 Powers Drive,Valdezmouth,GU,19585,6.09,462.83
1784,382,2025-05-16,shipped,1596 Turner Ports Apt. 051,South Michaelhaven,ND,50144,14.05,1051.36
1785,514,2025-10-16,cancelled,82265 Gaines Union Apt. 312,North Pamela,WA,47112,21.59,557.39
1786,482,2025-01-17,cancelled,051 Clarke Roads,Douglasborough,LA,31046,18.57,1002.09
1787,546,2024-12-07,shipped,5749 Robert Highway Suite 624,Lake Linda,LA,26660,14.04,1547.77
1788,377,2025-03-14,pending,41146 Michael Ports,Karenville,FL,66185,8.77,2667.57
1789,906,2024-11-22,delivered,305 Lewis Circle Apt. 946,Mitchelltown,KY,14442,6.75,2688.0
1790,401,2024-12-15,processing,5339 Nunez Knolls Suite 460,Bryanmouth,FM,66329,10.77,2720.08
1791,980,2024-11-22,pending,24653 Tommy Turnpike,Lake Madison,OR,99210,7.19,2059.09
1792,283,2025-06-09,pending,2157 Sabrina Fort Apt. 488,Mccoystad,PR,48493,18.94,1467.26
1793,509,2025-06-09,processing,38928 Rogers Ramp Apt. 856,North Stephanie,ND,84121,22.5,2198.45
1794,534,2025-08-19,pending,87675 Montes Mountains Apt. 158,Davidville,PR,36449,10.86,4587.89
1795,993,2025-08-31,cancelled,519 Steven Station Suite 152,Port Kimberlymouth,AZ,67042,23.63,3878.61
1796,486,2025-02-01,shipped,606 Pugh Pine Suite 496,Christopherbury,MN,86932,13.4,616.52
1797,756,2025-09-29,pending,700 Carlson Tunnel,North Carol,PA,08161,10.83,1790.57
1798,65,2025-01-07,pending,0762 Schmidt Groves Suite 998,Port Michaelmouth,CT,83973,22.44,2722.23
1799,238,2025-09-20,cancelled,3402 Christie Unions Apt. 206,West Zachary,IL,22647,17.89,1958.01
1800,422,2025-02-02,cancelled,41521 Angela Manor Suite 417,West Kevinstad,WA,81539,11.86,1579.98
1801,662,2024-11-15,shipped,38456 Ward Lane Apt. 624,Kimberlybury,WY,72736,14.72,1193.28
1802,682,2025-05-18,cancelled,304 Cunningham Plains,Port Jennifermouth,MP,68224,21.84,2177.2
1803,456,2024-12-24,delivered,86739 Greene Burg,New Roberttown,SD,64284,11.08,2005.58
1804,136,2025-05-23,shipped,903 Francisco Street Suite 312,Stephanieville,WI,88019,8.43,3213.09
1805,267,2025-08-18,processing,9836 Beck Garden Apt. 885,New Markberg,KY,06109,14.68,2326.9
1806,995,2024-12-26,shipped,273 Micheal Drive,Port Davidhaven,ND,61704,20.39,623.79
1807,49,2024-12-01,processing,0244 Hernandez Prairie Apt. 481,Kennethton,SD,48447,12.06,2157.39
1808,467,2025-07-22,processing,985 Sheri Parkway,Alexisberg,WI,75475,17.37,617.83
1809,165,2025-02-10,cancelled,07372 Allison Pass Apt. 257,Pedromouth,SD,36876,10.7,1681.95
1810,997,2025-07-04,processing,3446 Frank Highway,South Andrewchester,PW,85285,21.79,2147.87
1811,710,2025-04-22,processing,601 Maria Pine,West Leslietown,VI,79568,8.23,715.43
1812,120,2025-10-11,pending,8248 Kenneth Highway,Cliffordville,MO,99004,24.88,5270.08
1813,589,2025-07-29,processing,9489 Clements Canyon Suite 496,Jordanton,AR,03267,13.82,1060.06
1814,379,2025-07-09,processing,3501 Rios Forge,Allisonberg,OR,89940,9.1,622.74
1815,725,2025-11-04,pending,8978 Mallory Burg,New Anthonyville,NV,04902,18.31,1009.15
1816,353,2024-12-29,processing,80133 Thomas Bridge,North Patriciaville,PR,39593,12.46,7147.59
1817,553,2025-05-19,processing,7356 Jones Hill,Sarahchester,OH,24500,15.67,3555.57
1818,125,2024-12-12,pending,9088 Blackwell Burg,New Troy,MD,27782,13.09,1246.69
1819,512,2025-07-18,processing,2354 Griffin Ville Suite 383,Jimenezberg,WA,74857,23.96,1306.68
1820,951,2025-03-14,shipped,57937 Cardenas Union Apt. 288,Michaelberg,OR,91724,8.12,4607.39
1821,994,2025-09-22,cancelled,24614 Dustin Views,Stephanietown,KS,87814,24.51,3535.45
1822,340,2025-05-17,shipped,511 Michael Prairie Suite 728,Nicholsland,WY,69887,14.48,1058.66
1823,297,2025-10-20,cancelled,7886 Grant Coves Suite 239,South Michael,VI,64789,18.34,2767.1
1824,819,2025-08-24,cancelled,4380 Wallace Haven Suite 214,Lisaton,ME,88706,19.57,2140.17
1825,945,2025-04-26,delivered,764 Santos Key Apt. 795,Jameschester,FM,51131,11.77,1800.82
1826,116,2025-11-11,delivered,87169 Green Glens Apt. 498,Andrewschester,IA,43937,23.0,1097.48
1827,143,2025-05-09,cancelled,1138 Edwards Corners Apt. 029,East Andrewfort,DC,03936,7.34,4909.99
1828,26,2025-10-27,delivered,2505 Galvan Roads Apt. 149,Gayberg,CA,06701,17.35,2832.43
1829,226,2025-04-16,delivered,6763 Guerra Bypass Suite 606,Dennisberg,FL,97349,12.15,634.39
1830,335,2025-09-29,pending,588 Brandt Road,New Joshua,MS,93640,17.16,308.87
1831,200,2025-02-25,cancelled,847 Johnson Point Apt. 768,East Andrewland,MH,01056,15.53,715.27
1832,801,2025-02-06,shipped,149 Daniel Rapids Apt. 361,Port Denisemouth,NM,34551,8.91,1229.38
1833,86,2025-04-26,cancelled,13341 Timothy Vista Apt. 272,West Jessica,OK,62489,21.99,2948.16
1834,694,2025-02-09,pending,717 Edwards Centers Apt. 483,East Benjaminfurt,TN,10496,24.52,1770.32
1835,404,2025-07-18,processing,892 Shawn Turnpike Suite 522,Port Michelle,MS,47340,14.81,1940.41
1836,618,2025-10-09,cancelled,51927 Deleon Harbors Apt. 067,Williehaven,WV,70078,15.23,2485.32
1837,58,2025-08-19,shipped,2580 Rodriguez Trafficway Apt. 116,East Kelseyville,HI,43546,12.95,2756.92
1838,734,2025-06-15,delivered,50434 Taylor Skyway Apt. 047,Lake Meganport,PR,71020,12.39,3753.16
1839,382,2025-06-07,pending,049 Mcgee Radial,Jamesbury,PR,31482,10.69,3304.36
1840,360,2024-12-02,shipped,6045 Karen Fort Suite 923,Port Frank,PR,49216,24.55,1156.39
1841,896,2024-11-17,cancelled,028 Patterson Trace Apt. 053,Petersenside,RI,41125,6.75,2114.43
1842,746,2025-09-14,delivered,8198 Ramirez Pike Suite 466,Ashleyborough,MN,21556,19.83,6007.05
1843,426,2025-10-19,delivered,1212 Elizabeth Avenue Apt. 192,Port Matthew,IA,64111,10.77,541.37
1844,826,2025-07-11,delivered,325 Charles Village,East Thomas,CT,75832,19.57,3010.16
1845,425,2025-04-18,processing,031 Mark Flats Suite 180,North Nancy,VI,32973,21.71,2219.66
1846,613,2025-07-11,pending,753 Eric Harbor Suite 943,North Michael,SC,19115,7.87,284.02
1847,311,2024-12-12,delivered,4450 Nunez Ferry Apt. 787,North Brandon,PW,62316,24.77,2368.39
1848,538,2025-03-23,shipped,5836 Jacobs Union Apt. 896,Mcdowellside,CA,01564,6.32,4665.18
1849,984,2025-09-20,cancelled,07218 Katherine Spurs,Johnmouth,PR,30334,20.12,3680.83
1850,91,2025-05-30,pending,108 Blake Heights,New Paula,TN,31047,13.19,3622.52
1851,937,2025-01-15,shipped,4935 Berry Crescent Apt. 975,Blairfort,TN,97721,13.29,2531.57
1852,570,2025-07-23,delivered,608 English Ridge Apt. 542,Steinberg,PA,28167,19.2,2351.08
1853,774,2024-12-13,processing,77230 Jordan Hill Apt. 620,North Michael,OR,16740,8.99,972.15
1854,853,2025-03-13,delivered,14305 Wilson Brook Suite 050,West Christopher,NC,27128,10.79,210.17
1855,503,2025-11-05,pending,40081 Frank Divide Apt. 280,South Lesliefurt,ME,22412,21.46,3018.33
1856,310,2025-02-21,cancelled,723 Garcia Drive,Garrettberg,SD,94754,11.08,3434.11
1857,573,2025-01-16,delivered,7336 Williams Fields,Jonathanburgh,LA,80986,9.49,2889.63
1858,811,2025-07-10,pending,1323 Davis Garden Suite 795,New Heather,VA,44680,8.08,4345.37
1859,308,2025-07-10,delivered,281 Dominguez Summit Apt. 547,South Patricia,ID,12079,7.48,3846.8
1860,682,2025-06-10,shipped,6520 Luis Groves,Millerhaven,AL,47600,13.34,6226.4
1861,504,2025-07-01,processing,132 Mike Isle,Hodgestown,AR,13845,5.57,1882.36
1862,784,2024-12-04,shipped,547 Ronnie Harbor Apt. 748,Lake Richard,DC,28870,14.86,1974.8
1863,994,2025-01-05,pending,188 William Street Suite 359,East Lindsaymouth,AL,36879,16.98,1668.82
1864,371,2025-08-07,cancelled,240 Dana Heights,New Brandiport,WY,77543,14.61,2617.48
1865,447,2025-07-29,shipped,41710 Carolyn Turnpike,Justinburgh,FM,20499,17.56,1316.58
1866,488,2025-08-22,pending,4204 Lee Shores,North Erica,VT,24949,12.46,3694.23
1867,751,2025-04-21,cancelled,700 Lee Grove,Jamesville,AL,15854,5.35,2983.65
1868,266,2025-10-23,processing,15064 Morrow Light Suite 139,Joneston,NJ,52352,16.63,3699.49
1869,150,2025-08-19,shipped,3403 Garcia Springs Suite 061,Jessicaside,SD,98331,14.22,576.07
1870,710,2025-03-08,processing,0081 William Locks Suite 032,Port Stephaniemouth,NM,98499,12.15,3949.1
1871,55,2025-01-17,shipped,6849 Erika Creek,Robinfurt,NC,94439,12.22,1327.18
1872,652,2025-02-23,shipped,88348 Rios Ways Apt. 018,Larrytown,UT,21623,5.97,1295.3
1873,299,2025-03-26,cancelled,431 Kimberly Port,Josephville,IN,96670,17.78,1113.17
1874,79,2024-11-26,cancelled,2947 Dana Flat,North Karenfurt,NV,24706,8.88,3557.44
1875,644,2025-05-19,processing,2442 John Track,Lake Christopherburgh,NV,63835,20.29,5742.68
1876,614,2025-01-28,processing,76979 Williams Trace,Michaelberg,AK,43510,15.87,1113.95
1877,894,2025-06-10,shipped,884 Edwards Estates Suite 305,South Patriciatown,NY,10393,21.54,5573.47
1878,702,2025-07-04,shipped,81595 Thompson Mission,Wadehaven,NJ,75016,10.43,280.32
1879,715,2025-06-02,shipped,0591 Deanna Port Suite 288,West Laura,PR,56704,6.92,351.02
1880,594,2025-01-24,shipped,932 Brian Point Suite 565,Pricetown,DE,65668,21.47,1015.85
1881,14,2025-05-26,processing,8898 Miller Key,New Philipmouth,TN,73708,15.36,2431.13
1882,382,2024-12-11,delivered,2314 Joseph Isle,West Kevin,NC,13578,13.24,3136.22
1883,944,2025-01-20,processing,68920 Tina Junction,North Cheryl,VI,45695,7.05,448.54
1884,159,2025-04-26,cancelled,81469 Frazier Cape Suite 141,Katelynton,GU,94443,9.42,967.1
1885,193,2025-02-14,cancelled,2118 Ballard Drive Suite 359,Harveyton,ID,49636,17.27,4895.81
1886,852,2025-04-01,cancelled,69986 Trevor Park,Karentown,IN,14843,21.92,1082.09
1887,730,2025-07-18,cancelled,9532 Graves Parkways,Alejandraview,TN,18854,19.05,5146.44
1888,822,2025-03-31,pending,69668 Jill Terrace Suite 746,West Christina,MT,74743,13.35,2742.42
1889,939,2024-12-29,pending,584 Jason Isle Apt. 621,North Keith,NJ,72635,7.33,3084.29
1890,135,2025-03-05,pending,1003 Kristi Island,New Christopher,AR,34649,14.59,4229.55
1891,320,2024-11-25,shipped,3763 Matthew Mall,West Nicholeland,IA,21522,7.78,1096.66
1892,453,2025-06-29,cancelled,37183 Arnold Freeway,New Stephaniebury,NJ,08461,15.46,3864.0
1893,994,2025-09-30,shipped,67707 Brown Trail,New Hayden,ND,70609,8.44,7113.69
1894,312,2025-02-09,pending,6820 Villarreal Common Apt. 794,Lake Lynnchester,MI,81715,19.89,6931.63
1895,122,2025-03-30,processing,9576 Jones Forge Suite 013,East Davidtown,NM,83023,7.57,2535.68
1896,711,2024-11-17,processing,47271 Danielle Hills,Clarkebury,GU,77900,18.76,1252.63
1897,315,2025-08-20,processing,84986 Leonard Drive Suite 014,Warrenmouth,NV,28936,9.2,173.27
1898,81,2025-03-21,delivered,866 Aguirre Stream Suite 170,South Tiffany,NH,46307,18.82,1881.5
1899,803,2025-08-11,pending,07248 Leslie Terrace,Mendozatown,CT,03929,6.55,1604.82
1900,794,2025-02-08,delivered,5658 Contreras Station Suite 946,Dominguezborough,OH,85084,20.15,1348.09
1901,44,2025-08-03,processing,21976 Pacheco Terrace Suite 807,New Katherineton,MT,37229,7.16,3917.03
1902,813,2025-03-15,cancelled,24629 Alvarado Station,Graytown,MN,09977,16.86,1390.21
1903,481,2024-12-08,pending,2594 Trujillo Stream Suite 126,Jeffreyport,UT,92641,23.17,770.42
1904,45,2025-07-30,pending,23767 Ryan Land,South Carlosfurt,LA,36769,11.03,310.25
1905,11,2025-03-16,pending,64997 Miller Hills,Jonesburgh,WA,45414,20.65,4571.95
1906,943,2025-03-19,cancelled,692 Carlos Unions Apt. 142,Patrickborough,MN,13232,9.11,2375.87
1907,923,2025-08-07,processing,3391 Santos Spring,Johnsonchester,CA,89574,8.7,2949.92
1908,360,2025-03-13,pending,8548 Collins Fords,North Joannaburgh,WA,08230,6.82,2004.72
1909,867,2025-05-16,shipped,0964 Bennett Falls,Annaland,ND,22757,23.98,1163.1
1910,357,2025-09-21,shipped,4307 Kevin Corner Suite 471,Stevenshire,OR,98341,8.21,2057.2
1911,513,2025-04-08,cancelled,2366 Jennifer Mount Suite 147,East Meganview,SD,08653,9.84,3142.71
1912,584,2025-02-14,pending,11724 Frazier Turnpike Apt. 465,Lake Joshua,MS,11176,6.98,2122.73
1913,593,2025-09-17,pending,0012 Eric Parkway,Michaelport,AS,69340,15.58,3474.16
1914,733,2025-09-24,processing,2673 Elizabeth Wells,West Bradley,NH,22130,24.29,248.94
1915,176,2024-12-17,cancelled,5602 Pope Vista Apt. 406,North Jennifer,RI,50978,5.09,4136.2
1916,743,2025-06-30,pending,8648 Davis Vista,Johnchester,MT,83001,23.48,2902.84
1917,943,2025-07-05,cancelled,098 Hayes Alley,North Tinabury,ID,05650,22.03,189.3
1918,487,2025-01-22,shipped,57510 Brenda Shoal,New Vanessa,PW,07250,18.96,2214.74
1919,190,2025-10-23,delivered,0562 Cunningham Islands Suite 197,Jamieside,OK,46230,18.47,2648.81
1920,110,2025-11-03,processing,9094 Matthew Lights Apt. 195,East Matthewshire,AR,53805,21.69,633.81
1921,389,2025-01-18,delivered,8139 Brenda Shores,Patriciahaven,NJ,17232,9.29,3614.66
1922,234,2025-10-03,delivered,1140 Mary Canyon Apt. 731,South Elizabethburgh,MS,63500,7.26,2897.83
1923,322,2025-05-10,pending,3917 Anthony Springs Apt. 410,Osbornhaven,MO,91862,14.32,2604.25
1924,533,2025-02-13,processing,17611 Alexander Ville,West Morgan,ND,13715,14.92,689.03
1925,370,2025-09-14,shipped,2643 Salazar Knoll Apt. 511,Millerville,MP,38638,16.14,5035.12
1926,42,2025-08-02,pending,195 Kent Greens Suite 230,Port Jessicaborough,NM,15370,11.56,288.56
1927,119,2025-09-15,delivered,76652 Gordon Gateway,South Victoriaport,VA,97107,10.67,1169.58
1928,615,2025-03-05,shipped,436 Wade Valleys,Jessicachester,OK,02086,18.74,1655.12
1929,862,2025-01-11,delivered,6450 Autumn Mount Apt. 893,North Carolyn,NV,86128,9.52,1667.22
1930,418,2025-08-22,shipped,2488 Tim Court,Perezport,FL,74941,24.7,1630.18
1931,439,2024-12-06,processing,68621 Kevin Port Apt. 815,Lucasberg,KY,73757,22.14,1753.33
1932,917,2025-07-14,delivered,191 Vargas View,Sarahshire,PW,51938,23.78,1940.91
